location,date,value,variable
Brazil,2020-04-10,1057,Deaths
Brazil,2020-04-11,1124,Deaths
Brazil,2020-04-12,1223,Deaths
Brazil,2020-04-13,1328,Deaths
Brazil,2020-04-14,1532,Deaths
Brazil,2020-04-15,1736,Deaths
Brazil,2020-04-16,1924,Deaths
Brazil,2020-04-17,2141,Deaths
Brazil,2020-04-18,2354,Deaths
Brazil,2020-04-19,2462,Deaths
Brazil,2020-04-20,2587,Deaths
Brazil,2020-04-21,2741,Deaths
Brazil,2020-04-22,2906,Deaths
Brazil,2020-04-23,3331,Deaths
Brazil,2020-04-24,3704,Deaths
Brazil,2020-04-25,4057,Deaths
Brazil,2020-04-26,4286,Deaths
Brazil,2020-04-27,4603,Deaths
Brazil,2020-04-28,5083,Deaths
Brazil,2020-04-29,5513,Deaths
Brazil,2020-04-30,6006,Deaths
Brazil,2020-05-01,6412,Deaths
Brazil,2020-05-02,6761,Deaths
Brazil,2020-05-03,7051,Deaths
Brazil,2020-05-04,7367,Deaths
Brazil,2020-05-05,7938,Deaths
Brazil,2020-05-06,8588,Deaths
Brazil,2020-05-07,9190,Deaths
Brazil,2020-05-08,10017,Deaths
Brazil,2020-05-09,10656,Deaths
Brazil,2020-05-10,11123,Deaths
Brazil,2020-05-11,11653,Deaths
Brazil,2020-05-12,12461,Deaths
Brazil,2020-05-13,13240,Deaths
Brazil,2020-05-14,13999,Deaths
Brazil,2020-05-15,14962,Deaths
Brazil,2020-05-16,15662,Deaths
Brazil,2020-05-17,16118,Deaths
Brazil,2020-05-18,16853,Deaths
Brazil,2020-05-19,17983,Deaths
Brazil,2020-05-20,19059,Deaths
Brazil,2020-05-21,20128,Deaths
Brazil,2020-05-22,21159,Deaths
Brazil,2020-05-23,22205,Deaths
Brazil,2020-05-24,22863,Deaths
Brazil,2020-05-25,23590,Deaths
Brazil,2020-05-26,24644,Deaths
Brazil,2020-05-27,25705,Deaths
Brazil,2020-05-28,26895,Deaths
Brazil,2020-05-29,28032,Deaths
Brazil,2020-05-30,28896,Deaths
Brazil,2020-05-31,29367,Deaths
Brazil,2020-06-01,30108,Deaths
Brazil,2020-06-02,31473,Deaths
Brazil,2020-06-03,32667,Deaths
Brazil,2020-06-04,34177,Deaths
Brazil,2020-06-05,35253,Deaths
Brazil,2020-06-06,36054,Deaths
Brazil,2020-06-07,36530,Deaths
Brazil,2020-06-08,37393,Deaths
Brazil,2020-06-09,38586,Deaths
Brazil,2020-06-10,39824,Deaths
Brazil,2020-06-11,41092,Deaths
Brazil,2020-06-12,41935,Deaths
Brazil,2020-06-13,42792,Deaths
Brazil,2020-06-14,43426,Deaths
Brazil,2020-06-15,44190,Deaths
Brazil,2020-06-16,45522,Deaths
Brazil,2020-06-17,46707,Deaths
Brazil,2020-06-18,47946,Deaths
Brazil,2020-06-19,49118,Deaths
Brazil,2020-06-20,50100,Deaths
Brazil,2020-06-21,50683,Deaths
Brazil,2020-06-22,51445,Deaths
Brazil,2020-06-23,52851,Deaths
Brazil,2020-06-24,53955,Deaths
Brazil,2020-06-25,55135,Deaths
Brazil,2020-06-26,56128,Deaths
Brazil,2020-06-27,57159,Deaths
Brazil,2020-06-28,57753,Deaths
Brazil,2020-06-29,58475,Deaths
Brazil,2020-06-30,59792,Deaths
Brazil,2020-07-01,60878,Deaths
Brazil,2020-07-02,62137,Deaths
Brazil,2020-07-03,63350,Deaths
Brazil,2020-07-04,64410,Deaths
Brazil,2020-07-05,64968,Deaths
Brazil,2020-07-06,65653,Deaths
Brazil,2020-07-07,66953,Deaths
Brazil,2020-07-08,68126,Deaths
Brazil,2020-07-09,69348,Deaths
Brazil,2020-07-10,70646,Deaths
Brazil,2020-07-11,71578,Deaths
Brazil,2020-07-12,72195,Deaths
Brazil,2020-07-13,73030,Deaths
Brazil,2020-07-14,74324,Deaths
Brazil,2020-07-15,75604,Deaths
Brazil,2020-07-16,76903,Deaths
Brazil,2020-07-17,78026,Deaths
Brazil,2020-07-18,78870,Deaths
Brazil,2020-07-19,79578,Deaths
Brazil,2020-07-20,80346,Deaths
Brazil,2020-07-21,81663,Deaths
Brazil,2020-07-22,82959,Deaths
Brazil,2020-07-23,84272,Deaths
Brazil,2020-07-24,85437,Deaths
Brazil,2020-07-25,86536,Deaths
Brazil,2020-07-26,87117,Deaths
Brazil,2020-07-27,87802,Deaths
Brazil,2020-07-28,89060,Deaths
Brazil,2020-07-29,90259,Deaths
Brazil,2020-07-30,91461,Deaths
Brazil,2020-07-31,92728,Deaths
Brazil,2020-08-01,93669,Deaths
Brazil,2020-08-02,94193,Deaths
Brazil,2020-08-03,94795,Deaths
Brazil,2020-08-04,96153,Deaths
Brazil,2020-08-05,97519,Deaths
Brazil,2020-08-06,98745,Deaths
Brazil,2020-08-07,99830,Deaths
Brazil,2020-08-08,100657,Deaths
Brazil,2020-08-09,101226,Deaths
Brazil,2020-08-10,102015,Deaths
Brazil,2020-08-11,103209,Deaths
Brazil,2020-08-12,104393,Deaths
Brazil,2020-08-13,105635,Deaths
Brazil,2020-08-14,106642,Deaths
Brazil,2020-08-15,107365,Deaths
Brazil,2020-08-16,107952,Deaths
Brazil,2020-08-17,108748,Deaths
Brazil,2020-08-18,110100,Deaths
Brazil,2020-08-19,111263,Deaths
Brazil,2020-08-20,112500,Deaths
Brazil,2020-08-21,113551,Deaths
Brazil,2020-08-22,114379,Deaths
Brazil,2020-08-23,114834,Deaths
Brazil,2020-08-24,115557,Deaths
Brazil,2020-08-25,116760,Deaths
Brazil,2020-08-26,117839,Deaths
Brazil,2020-08-27,118824,Deaths
Brazil,2020-08-28,119673,Deaths
Brazil,2020-08-29,120570,Deaths
Brazil,2020-08-30,120971,Deaths
Brazil,2020-08-31,121618,Deaths
Brazil,2020-09-01,122768,Deaths
Brazil,2020-09-02,123972,Deaths
Brazil,2020-09-03,124839,Deaths
Brazil,2020-09-04,125688,Deaths
Brazil,2020-09-05,126292,Deaths
Brazil,2020-09-06,126750,Deaths
Brazil,2020-09-07,127070,Deaths
Brazil,2020-09-08,127595,Deaths
Brazil,2020-09-09,128752,Deaths
Brazil,2020-09-10,129726,Deaths
Brazil,2020-09-11,130574,Deaths
Brazil,2020-09-12,131341,Deaths
Brazil,2020-09-13,131746,Deaths
Brazil,2020-09-14,132204,Deaths
Brazil,2020-09-15,133286,Deaths
Brazil,2020-09-16,134248,Deaths
Brazil,2020-09-17,135117,Deaths
Brazil,2020-09-18,135945,Deaths
Brazil,2020-09-19,136626,Deaths
Brazil,2020-09-20,136977,Deaths
Brazil,2020-09-21,137443,Deaths
Brazil,2020-09-22,138237,Deaths
Brazil,2020-09-23,139169,Deaths
Brazil,2020-09-24,139964,Deaths
Brazil,2020-09-25,140786,Deaths
Brazil,2020-09-26,141508,Deaths
Brazil,2020-09-27,141847,Deaths
Brazil,2020-09-28,142238,Deaths
Brazil,2020-09-29,143096,Deaths
Brazil,2020-09-30,144078,Deaths
Brazil,2020-10-01,144851,Deaths
Brazil,2020-10-02,145505,Deaths
Brazil,2020-10-03,146093,Deaths
Brazil,2020-10-04,146451,Deaths
Brazil,2020-10-05,146844,Deaths
Brazil,2020-10-06,147654,Deaths
Brazil,2020-10-07,148379,Deaths
Brazil,2020-10-08,149114,Deaths
Brazil,2020-10-09,149768,Deaths
Brazil,2020-10-10,150302,Deaths
Brazil,2020-10-11,150580,Deaths
Brazil,2020-10-12,150774,Deaths
Brazil,2020-10-13,151152,Deaths
Brazil,2020-10-14,151884,Deaths
Brazil,2020-10-15,152698,Deaths
Brazil,2020-10-16,153341,Deaths
Brazil,2020-10-17,153756,Deaths
Brazil,2020-10-18,153991,Deaths
Brazil,2020-10-19,154317,Deaths
Brazil,2020-10-20,154965,Deaths
Brazil,2020-10-21,155536,Deaths
Brazil,2020-10-22,156041,Deaths
Brazil,2020-10-23,156604,Deaths
Brazil,2020-10-24,156991,Deaths
Brazil,2020-10-25,157224,Deaths
Brazil,2020-10-26,157526,Deaths
Brazil,2020-10-27,158052,Deaths
Brazil,2020-10-28,158556,Deaths
Brazil,2020-10-29,159107,Deaths
Brazil,2020-10-30,159680,Deaths
Brazil,2020-10-31,159972,Deaths
Brazil,2020-11-01,160175,Deaths
Brazil,2020-11-02,160340,Deaths
Brazil,2020-11-03,160628,Deaths
Brazil,2020-11-04,161246,Deaths
Brazil,2020-11-05,161849,Deaths
Brazil,2020-11-06,162120,Deaths
Brazil,2020-11-07,162348,Deaths
Brazil,2020-11-08,162538,Deaths
Brazil,2020-11-09,162724,Deaths
Brazil,2020-11-10,162922,Deaths
Brazil,2020-11-11,163496,Deaths
Brazil,2020-11-12,164429,Deaths
Brazil,2020-11-13,165005,Deaths
Brazil,2020-11-14,165739,Deaths
Brazil,2020-11-15,165879,Deaths
Brazil,2020-11-16,166136,Deaths
Brazil,2020-11-17,166814,Deaths
Brazil,2020-11-18,167568,Deaths
Brazil,2020-11-19,168218,Deaths
Brazil,2020-11-20,168731,Deaths
Brazil,2020-11-21,169088,Deaths
Brazil,2020-11-22,169266,Deaths
Brazil,2020-11-23,169621,Deaths
Brazil,2020-11-24,170248,Deaths
Brazil,2020-11-25,170871,Deaths
Brazil,2020-11-26,171581,Deaths
Brazil,2020-11-27,172140,Deaths
Brazil,2020-11-28,172684,Deaths
Brazil,2020-11-29,172917,Deaths
Brazil,2020-11-30,173268,Deaths
Brazil,2020-12-01,173953,Deaths
Brazil,2020-12-02,174632,Deaths
Brazil,2020-12-03,175393,Deaths
Brazil,2020-12-04,176071,Deaths
Brazil,2020-12-05,176718,Deaths
Brazil,2020-12-06,177058,Deaths
Brazil,2020-12-07,177483,Deaths
Brazil,2020-12-08,178281,Deaths
Brazil,2020-12-09,179134,Deaths
Brazil,2020-12-10,179903,Deaths
Brazil,2020-12-11,180564,Deaths
Brazil,2020-12-12,181241,Deaths
Brazil,2020-12-13,181536,Deaths
Brazil,2020-12-14,182049,Deaths
Brazil,2020-12-15,182983,Deaths
Brazil,2020-12-16,183924,Deaths
Brazil,2020-12-17,184985,Deaths
Brazil,2020-12-18,185802,Deaths
Brazil,2020-12-19,186461,Deaths
Brazil,2020-12-20,186880,Deaths
Brazil,2020-12-21,187441,Deaths
Brazil,2020-12-22,188410,Deaths
Brazil,2020-12-23,189375,Deaths
Brazil,2020-12-24,190135,Deaths
Brazil,2020-12-25,190617,Deaths
Brazil,2020-12-26,190913,Deaths
Brazil,2020-12-27,191250,Deaths
Brazil,2020-12-28,191788,Deaths
Brazil,2020-12-29,192839,Deaths
Brazil,2020-12-30,194056,Deaths
Brazil,2020-12-31,195072,Deaths
Brazil,2021-01-01,195541,Deaths
Brazil,2021-01-02,195834,Deaths
Brazil,2021-01-03,196145,Deaths
Brazil,2021-01-04,196742,Deaths
Brazil,2021-01-05,197930,Deaths
Brazil,2021-01-06,199161,Deaths
Brazil,2021-01-07,200679,Deaths
Brazil,2021-01-08,201760,Deaths
Brazil,2021-01-09,202769,Deaths
Brazil,2021-01-10,203259,Deaths
Brazil,2021-01-11,203750,Deaths
Brazil,2021-01-12,204875,Deaths
Brazil,2021-01-13,206139,Deaths
Brazil,2021-01-14,207293,Deaths
Brazil,2021-01-15,208428,Deaths
Brazil,2021-01-16,209442,Deaths
Brazil,2021-01-17,209993,Deaths
Brazil,2021-01-18,210469,Deaths
Brazil,2021-01-19,211629,Deaths
Brazil,2021-01-20,213024,Deaths
Brazil,2021-01-21,214371,Deaths
Brazil,2021-01-22,215442,Deaths
Brazil,2021-01-23,216587,Deaths
Brazil,2021-01-24,217182,Deaths
Brazil,2021-01-25,217872,Deaths
Brazil,2021-01-26,219027,Deaths
Brazil,2021-01-27,220363,Deaths
Brazil,2021-01-28,221801,Deaths
Brazil,2021-01-29,222888,Deaths
Brazil,2021-01-30,224080,Deaths
Brazil,2021-01-31,224648,Deaths
Brazil,2021-02-01,225271,Deaths
Brazil,2021-02-02,226532,Deaths
Brazil,2021-02-03,227731,Deaths
Brazil,2021-02-04,229007,Deaths
Brazil,2021-02-05,230258,Deaths
Brazil,2021-02-06,231195,Deaths
Brazil,2021-02-07,231684,Deaths
Brazil,2021-02-08,232405,Deaths
Brazil,2021-02-09,233720,Deaths
Brazil,2021-02-10,235081,Deaths
Brazil,2021-02-11,236523,Deaths
Brazil,2021-02-12,237743,Deaths
Brazil,2021-02-13,238768,Deaths
Brazil,2021-02-14,239421,Deaths
Brazil,2021-02-15,240032,Deaths
Brazil,2021-02-16,241124,Deaths
Brazil,2021-02-17,242313,Deaths
Brazil,2021-02-18,243752,Deaths
Brazil,2021-02-19,245083,Deaths
Brazil,2021-02-20,246114,Deaths
Brazil,2021-02-21,246720,Deaths
Brazil,2021-02-22,247431,Deaths
Brazil,2021-02-23,248790,Deaths
Brazil,2021-02-24,250236,Deaths
Brazil,2021-02-25,251811,Deaths
Brazil,2021-02-26,253154,Deaths
Brazil,2021-02-27,254406,Deaths
Brazil,2021-02-28,255179,Deaths
Brazil,2021-03-01,256007,Deaths
Brazil,2021-03-02,257728,Deaths
Brazil,2021-03-03,259576,Deaths
Brazil,2021-03-04,261384,Deaths
Brazil,2021-03-05,263098,Deaths
Brazil,2021-03-06,264588,Deaths
Brazil,2021-03-07,265686,Deaths
Brazil,2021-03-08,266808,Deaths
Brazil,2021-03-09,268759,Deaths
Brazil,2021-03-10,271140,Deaths
Brazil,2021-03-11,273335,Deaths
Brazil,2021-03-12,275457,Deaths
Brazil,2021-03-13,277413,Deaths
Brazil,2021-03-14,278483,Deaths
Brazil,2021-03-15,279817,Deaths
Brazil,2021-03-16,282667,Deaths
Brazil,2021-03-17,285328,Deaths
Brazil,2021-03-18,288052,Deaths
Brazil,2021-03-19,290708,Deaths
Brazil,2021-03-20,293076,Deaths
Brazil,2021-03-21,294323,Deaths
Brazil,2021-03-22,295926,Deaths
Brazil,2021-03-23,299073,Deaths
Brazil,2021-03-24,301390,Deaths
Brazil,2021-03-25,304044,Deaths
Brazil,2021-03-26,307554,Deaths
Brazil,2021-03-27,310963,Deaths
